AN EXAMPLE CHANGE meeting	sequence	date	type	speaker	statement	newcode	mem_num
201601	3934	2016-01-27	meeting	FISCHER	Rob, the forecasters are forecasting, and some of them—very few— forecast the federal funds rate.	95.0	108.0
201601	3935	2016-01-27	meeting	FISCHER	But they forecast short-term rates that are very close to the federal funds rate, and they are aware of all of the factors you’ve mentioned—there’s rotation on this Committee, et cetera.	95.0	108.0
201601	3936	2016-01-27	meeting	FISCHER	Yet they produce forecasts, and those forecasts will be the basis of the root mean squared errors that we use.	95.0	108.0
201601	3937	2016-01-27	meeting	FISCHER	So I see that it’s different.	95.0	108.0
201601	3938	2016-01-27	meeting	FISCHER	As you were talking, I was reflecting on an obituary yesterday in the New York Times for a guy called Marvin Minsky, who was a computer-thinking founder who said he made the critical breakthrough when he persuaded his colleagues that human beings think like machines think, or that machines think like human beings think.	95.0	108.0
201601	3939	2016-01-27	meeting	FISCHER	And here we are—we’re thinking in a particular way.	95.0	108.0
201601	3940	2016-01-27	meeting	FISCHER	We’re predictable.	95.0	108.0
201601	3941	2016-01-27	meeting	FISCHER	It might not look like it, but we are, and I don’t see what the huge difference is.	95.0	108.0
201601	3942	2016-01-27	meeting	FISCHER	We react to the environment, we react to each other, and we’re probably fairly predictable, if we’re good at it.	95.0	108.0
201601	3943	2016-01-27	meeting	KAPLAN	I guess I’m responding to the fact that this was done by the subcommittee on communications, which means this is more about communication than anything else, and I’m coming at it from that point of view.	95.0	110.0
201601	3944	2016-01-27	meeting	KAPLAN	We may have conviction in this room, but as it is a PR communication issue, I think some good points have been raised.	95.0	110.0
201601	3945	2016-01-27	meeting	KAPLAN	To me, as we’re not under pressure to do this, I just want to make sure we’re comfortable.	95.0	110.0
201601	3946	2016-01-27	meeting	KAPLAN	This is a process point I’m raising.	95.0	110.0
201601	3947	2016-01-27	meeting	KAPLAN	You may be right and probably are, but I don’t want to create a self- inflicted wound, how’s that?	95.0	110.0
201601	3948	2016-01-27	meeting	YELLEN	I hear you.	95.0	65.0
201601	3949	2016-01-27	meeting	YELLEN	Governor Tarullo, did you want to weigh in?	95.0	65.0
201601	3950	2016-01-27	meeting	TARULLO	I’d like to associate myself with President Kaplan’s position.	95.0	97.0
201601	3951	2016-01-27	meeting	YELLEN	Does anybody else want to weigh in?	95.0	65.0
201601	3952	2016-01-27	meeting	YELLEN	I think some good points have been raised that require a bit of thought.	95.0	65.0
201601	3953	2016-01-27	meeting	FISCHER	Madam Chair, they’ve had a bit of thought.	95.0	108.0
201601	3954	2016-01-27	meeting	FISCHER	[Laughter]	95.0	108.0
201601	3955	2016-01-27	meeting	YELLEN	Yes, they have.	95.0	65.0
201601	3956	2016-01-27	meeting	YELLEN	Well, I think what I’d like to do is take a straw poll and get a sense of where the Committee is.	95.0	65.0
201601	3957	2016-01-27	meeting	YELLEN	We normally decide these matters by taking straw polls of all participants, and I’d like to get a sense of the overall view and the level of concern about this.	95.0	65.0
201601	3958	2016-01-27	meeting	YELLEN	Perhaps rather than utterly decide every detail about how we’re going to go forward, after seeing what the straw vote looks like, we could sit down and talk again with the members of the subcommittee and the staff about whether there are some changes we can make in the approach, and, in particular, what I present in the press conference, which is going to be important, and we haven’t quite decided that.	95.0	65.0
201601	3959	2016-01-27	meeting	YELLEN	Maybe some changes are appropriate or some thought needs to go into that.	95.0	65.0
201601	3960	2016-01-27	meeting	YELLEN	But I’d like to take a straw poll.	95.0	65.0
201601	3961	2016-01-27	meeting	YELLEN	Can I see how many people would like to go forward with implementing the approach that the subcommittee has recommended?	95.0	65.0
201601	3962	2016-01-27	meeting	TARULLO	Madam Chair, I’m sorry.	95.0	97.0
201601	3963	2016-01-27	meeting	TARULLO	Could you state what the other position will be?	95.0	97.0
201601	3964	2016-01-27	meeting	YELLEN	That you would not want to proceed with this.	95.0	65.0
201601	3965	2016-01-27	meeting	TARULLO	At this time.	95.0	97.0
201601	3966	2016-01-27	meeting	HARKER	Yes, at this time.	95.0	999.0
201601	3967	2016-01-27	meeting	BRAINARD	In March.	95.0	107.0
201601	3968	2016-01-27	meeting	YELLEN	At this time.	95.0	65.0
201601	3969	2016-01-27	meeting	DUDLEY	Although I think it’s March versus potentially later, right?	95.0	96.0
201601	3970	2016-01-27	meeting	BRAINARD	That’s right.	95.0	107.0
201601	3971	2016-01-27	meeting	YELLEN	Well, maybe we should take that as a separate question.	95.0	65.0
201601	3972	2016-01-27	meeting	DUDLEY	Okay.	95.0	96.0
201601	3973	2016-01-27	meeting	YELLEN	Why don’t we take the timing as separate question—whether we go forward in March, which is a consequential meeting, obviously, or we wait until a later time to move forward with this.	95.0	65.0
201601	3974	2016-01-27	meeting	DUDLEY	Madam Chair, I think the issue that was raised was that there are some questions to wrestle with.	95.0	96.0
201601	3975	2016-01-27	meeting	DUDLEY	And I think some people prefer to wrestle with those questions and answer them definitively, with the presumption that they’ll probably move affirmatively, versus just deciding now to move forward in March.	95.0	96.0
201601	3976	2016-01-27	meeting	DUDLEY	That seems to be the real question.	95.0	96.0
201601	3977	2016-01-27	meeting	DUDLEY	I didn’t get a strong sense that people are opposed to this, but I think there are some questions that people feel they really want to make sure are answered correctly, versus just going ahead with this proposal in March.	95.0	96.0
201601	3978	2016-01-27	meeting	DUDLEY	Those do seem to be the two choices as I hear them.	95.0	96.0
201601	3979	2016-01-27	meeting	EVANS	I agree with Bill.	95.0	91.0
201601	3980	2016-01-27	meeting	YELLEN	You’re okay with that?	95.0	65.0
201601	3981	2016-01-27	meeting	KAPLAN	I think it captures the discussion.	95.0	110.0
201601	3982	2016-01-27	meeting	YELLEN	Okay.	95.0	65.0
201601	3983	2016-01-27	meeting	YELLEN	So let me, then, first ask, how many people would like to go ahead in March to implement the proposal the subcommittee has recommended?	95.0	65.0
201601	3984	2016-01-27	meeting	YELLEN	At least one alternative, which I’ll next ask about, is, how many people are favorably inclined toward going ahead but feel we should wait until a later date and sort out some of the questions on how we would approach this?	95.0	65.0
201601	3985	2016-01-27	meeting	YELLEN	So, first, how many people would like to simply go ahead in March as proposed?	95.0	65.0
201601	3986	2016-01-27	meeting	YELLEN	[Show of hands]	95.0	65.0
201601	3987	2016-01-27	meeting	YELLEN	Okay.	95.0	65.0
201601	3988	2016-01-27	meeting	YELLEN	How many people are supportive of this approach in introducing fan charts but would like to wait to think through some of the questions that have been raised, such as, on the symmetry issue, should fan charts go below zero as well as should we necessarily include a funds rate fan chart?	95.0	65.0
201601	3989	2016-01-27	meeting	YELLEN	I would think through, perhaps a little bit more carefully, exactly what I would present at the press conference, versus what would go into the SEP when it’s published in the minutes.	95.0	65.0
201601	3990	2016-01-27	meeting	YELLEN	I’d like to see how many people would prefer to wait and think this through a bit more.	95.0	65.0
201601	3991	2016-01-27	meeting	YELLEN	[Show of hands]	95.0	65.0
201601	3992	2016-01-27	meeting	YELLEN	Okay.	95.0	65.0
201601	3993	2016-01-27	meeting	YELLEN	And then, finally, is there anybody who thinks that this is just a bad idea—that we should not add fan charts and be done with this?	95.0	65.0
201601	3994	2016-01-27	meeting	YELLEN	Because we have considered this on many previous occasions.	95.0	65.0
201601	3995	2016-01-27	meeting	YELLEN	I would really not be willing to ask the subcommittee, which has done a huge amount of work and thought through a lot of issues, to go back and try to formulate a totally new proposal.	95.0	65.0
201601	3996	2016-01-27	meeting	YELLEN	Ironing out a few details is one thing I would be inclined to ask the subcommittee to do, but going back and considering a significantly different approach, I wouldn’t.	95.0	65.0
201601	3997	2016-01-27	meeting	YELLEN	How many people would just like to can this?	95.0	65.0
201601	3998	2016-01-27	meeting	YELLEN	[Show of hands]	95.0	65.0
201601	3999	2016-01-27	meeting	LOCKHART	I have to be consistent with what I said earlier, so I’ll put my finger up.	95.0	88.0
201601	4000	2016-01-27	meeting	YELLEN	Okay.	95.0	65.0
201601	4001	2016-01-27	meeting	YELLEN	I guess I see a sufficient amount of discomfort with simply forging ahead with this in March to feel comfortable concluding that we should do that.	95.0	65.0
201601	4002	2016-01-27	meeting	YELLEN	And I would suggest that we sit down and discuss the issues that have been raised and how we might address them, and then we can return with a revised proposal on how we’re going to do that.	95.0	65.0
201601	4003	2016-01-27	meeting	FISCHER	What did he put it up for?	95.0	108.0
201601	4004	2016-01-27	meeting	YELLEN	To can it.	95.0	65.0
201601	4005	2016-01-27	meeting	DUDLEY	If I could just interject one final thing.	95.0	96.0
201601	4006	2016-01-27	meeting	DUDLEY	I think this issue about whether we’re potentially willing to entertain a negative federal funds rate is important to this discussion.	95.0	96.0
201601	4007	2016-01-27	meeting	DUDLEY	In other words, you can’t do it just as a communication issue unless you actually know—	95.0	96.0
201601	4008	2016-01-27	meeting	ROSENGREN	The answer.	95.0	90.0
201601	4009	2016-01-27	meeting	ROSENGREN	[Laughter]	95.0	90.0
201601	4010	2016-01-27	meeting	DUDLEY	—what people think about that possibility.	95.0	96.0
201601	4011	2016-01-27	meeting	FISCHER	Bill, I don’t think that’s true.	95.0	108.0
201601	4012	2016-01-27	meeting	FISCHER	You can simply make a statement that there has been no decision on this issue, and they haven’t been used in the past.	95.0	108.0
201601	4013	2016-01-27	meeting	DUDLEY	But if the Committee felt that this is something that just was ruled off the table, that could inform what kind of fan chart one would want to show for the federal funds rate, versus if the Committee decided this is something that’s very definitely potentially on the table, that could inform a different decision on the fan charts.	95.0	96.0
201601	4014	2016-01-27	meeting	DUDLEY	That’s all I’m saying.	95.0	96.0
201601	4015	2016-01-27	meeting	FISCHER	We can draw a chart that is under specified assumptions, which we will say do not represent a Committee decision.	95.0	108.0
201601	4016	2016-01-27	meeting	YELLEN	Well, but you are proposing cutting it off at zero.	95.0	65.0
